Question ID,Sentence Order,Question,Answer Candidate Sentence
6330,19,Which receptors are targeted by suvorexant?,The New Drug Application NDA for suvorexant has been submitted to the US FDA
6330,20,Which receptors are targeted by suvorexant?,Now approved for clinical use an apparent lack of rebound insomnia or drug dependence potential might make suvorexant a good choice pharmacotherapy for patients with insomnia
6330,21,Which receptors are targeted by suvorexant?,EMPA suvorexant almorexant and TCS-OX-29 all bind to the OX receptor with moderate to high_affinity pk I values 7.5 whereas the primarily OX1 selective antagonists SB-334867 and SB-408124 displayed low affinity pK I values ca. 6
6330,22,Which receptors are targeted by suvorexant?,This article summarizes the milestones in the development of suvorexant leading to this first approval for insomnia
6330,23,Which receptors are targeted by suvorexant?,Indeed phase_III_clinical_trials were completed last year of suvorexant a non-selective dual antagonist for orexin receptors for the treatment of primary insomnia and demonstrate promising results
6330,24,Which receptors are targeted by suvorexant?,Shaping suvorexant application of experimental and theoretical methods for driving synthetic designs
6330,25,Which receptors are targeted by suvorexant?,To investigate this possibility we here examined the effects of suvorexant an antiinsomnia drug targeting the orexin system on sleep and glucose_metabolism in type_2_diabetic mice
6330,26,Which receptors are targeted by suvorexant?,For this reason a new analytical method was developed to identify suvorexant in urine using liquid-liquid extraction LLE and gas_chromatography/mass_spectrometry GC/MS
6330,27,Which receptors are targeted by suvorexant?,The filing to FDA of the dual-activity orexin receptor_antagonist DORA suvorexant for the indication of insomnia further corroborates the robustness of such evidences
6330,28,Which receptors are targeted by suvorexant?,We determined structures of hOX1R bound to the OX1R-selective antagonist SB-674042 and the dual antagonist suvorexant at 2.8 Å and 2.75 Å_resolution respectively and used molecular modeling to illuminate mechanisms of antagonist subtype selectivity between hOX1R and hOX2R
6330,29,Which receptors are targeted by suvorexant?,Medicinal chemistry efforts focused on the reduction of bioactivation potential of diazepane amide 1 through the modification of the Western heterocycle resulted in the discovery of suvorexant a DORA recently approved by the FDA for the treatment of insomnia
6330,30,Which receptors are targeted by suvorexant?,In vitro and in vivo characterisation of the metabolism and disposition of suvorexant in humans
6330,31,Which receptors are targeted by suvorexant?,Clinical programs have focused on the development of antagonists that reversibly block the action of endogenous peptides at both the orexin 1 and orexin 2 receptors OX1 R and OX2 R termed dual orexin receptor_antagonists DORAs affording late-stage development candidates including Merck 's suvorexant new drug application filed 2012
6330,32,Which receptors are targeted by suvorexant?,Effects of the orexin receptor_antagonist suvorexant on respiration during sleep in healthy_subjects
6330,33,Which receptors are targeted by suvorexant?,We demonstrate that almorexant reaches equilibrium very slowly at OX2R whereas SB-649868 suvorexant and filorexant may take hours to reach steady_state at both orexin receptors
6330,34,Which receptors are targeted by suvorexant?,While C1m primarily increased total non-rapid eye_movement NREM sleep time without_affecting episode durations and with minimal effects on REM_sleep suvorexant increased both total NREM and REM_sleep time and episode durations with predominant effects on REM_sleep
6330,35,Which receptors are targeted by suvorexant?,Erratum for Psychomotor effects pharmacokinetics and safety of the orexin receptor_antagonist suvorexant administered in combination with alcohol in healthy_subjects by Hong Sun Ka Lai Yee Sean Gill Wen Liu Xiaodong Li Deborah Panebianco Eric Mangin Dennis Morrison Jacqueline McCrea John A Wagner and Matthew D Troyer
6330,36,Which receptors are targeted by suvorexant?,The human OX2 receptor OX2R belongs to the β branch of the rhodopsin family of GPCRs and can bind to diverse compounds including the native agonist peptides orexin-A and orexin-B and the potent therapeutic inhibitor suvorexant
6330,37,Which receptors are targeted by suvorexant?,Example 52 the most potent molecule in the application has similar molecular_weight and lipophilicity to suvorexant the most advanced DORA with broadly comparable potency in functional assays
6330,38,Which receptors are targeted by suvorexant?,The neurotransmitter systems on which the development of these agents were based included serotonin for ondansetron and lorcaserin dopamine for varenicline substance P or neurokinin for aprepitant melatonin for ramelteon and orexin for suvorexant
6330,39,Which receptors are targeted by suvorexant?,More head-to-head studies comparing suvorexant to other sedative-hypnotic therapies are needed to further delineate which patients will benefit the most from this medication over others
6330,40,Which receptors are targeted by suvorexant?,In contrast the numbers of Fos-IR neurons in histaminergic neurons in the tuberomamillary nucleus and serotonergic neurons in the dorsal_raphe were reduced to a similar extent in the suvorexant and C1m groups as compared with the vehicle-treated group
6330,41,Which receptors are targeted by suvorexant?,CNS drug development lessons from the development of ondansetron aprepitant ramelteon varenicline lorcaserin and suvorexant
6330,42,Which receptors are targeted by suvorexant?,In order to understand the differential contribution of both receptors in regulating sleep/wakefulness states we compared the pharmacological effects of a newly_developed OX2R antagonist 2-SORA Compound 1 m C1 m with those of a dual orexin receptor_antagonist DORA suvorexant in C57BL/6J mice
6330,43,Which receptors are targeted by suvorexant?,Patients are advised not to consume alcohol with suvorexant
6330,44,Which receptors are targeted by suvorexant?,Crystal_structure of the human OX2 orexin receptor bound to the insomnia drug suvorexant
6330,45,Which receptors are targeted by suvorexant?,Several compounds almorexant SB-649868 suvorexant have been in advanced clinical_trials for treating primary insomnia
6330,46,Which receptors are targeted by suvorexant?,A double-blind crossover study investigated psychomotor effects pharmacokinetics and safety of the orexin receptor_antagonist suvorexant with and without alcohol
6330,47,Which receptors are targeted by suvorexant?,Here using lipid-mediated crystallization and protein engineering with a novel fusion chimaera we solved the structure of the human OX2R bound to suvorexant at 2.5 Å_resolution
6330,48,Which receptors are targeted by suvorexant?,We therefore tested suvorexant 25 mg/kg and IPSU 50_mg/kg in mice during the inactive phase lights on when sleep is naturally more prevalent and when orexin levels are normally low
6330,49,Which receptors are targeted by suvorexant?,M9 and M17 are not expected to contribute to the pharmacological activity of suvorexant due to reduced orexin receptor binding_affinity and limited brain penetration
6330,50,Which receptors are targeted by suvorexant?,In calcium-release assays 80 c was found to exhibit an insurmountable antagonistic profile at both Ox1 and Ox2 while displaying a sleep-promoting effect in rat and dog models similar to that of the benchmark compound suvorexant
6330,51,Which receptors are targeted by suvorexant?,Here our goal was to determine_whether suvorexant and IPSU affect sleep architecture independently of overall sleep induction
6330,52,Which receptors are targeted by suvorexant?,In its immediate benefits-to-risks ratio suvorexant is unlikely to prove superior to currently_available hypnotics-possibly worse-so there is little reason to prefer over the alternatives this likely more expensive hypnotic less-tested in practice
6330,53,Which receptors are targeted by suvorexant?,Suvorexant with alcohol increased reaction time versus either alone mean_difference at 2 h 44 ms versus suvorexant p 0.001 24 ms versus alcohol p 0.05 and had additive negative effects on tests of vigilance working/episodic memory postural_stability and alertness
6330,54,Which receptors are targeted by suvorexant?,The current studies describe suvorexant 's absorption disposition and potential for CYP-mediated drug interactions in humans
6330,55,Which receptors are targeted by suvorexant?,Healthy adults n 31 were randomized to receive placebo or suvorexant 40_mg plus placebo solution or alcohol 0.7 g/kg in each of four treatments single doses morning administration
6330,56,Which receptors are targeted by suvorexant?,Following comprehensive Phase II/III studies with up to 12_months of treatment in adult and elderly patients there is little doubt that suvorexant induces and maintains sleep
6330,57,Which receptors are targeted by suvorexant?,Here we report that the OX2R selective antagonist 26 induced sleep in mice primarily by increasing NREM sleep whereas the DORA suvorexant induced sleep largely by increasing REM_sleep
6330,58,Which receptors are targeted by suvorexant?,Psychomotor effects pharmacokinetics and safety of the orexin receptor_antagonist suvorexant administered in combination with alcohol in healthy_subjects
6330,59,Which receptors are targeted by suvorexant?,We previously_demonstrated that IPSU and suvorexant increase sleep when dosed during the mouse active phase lights off IPSU inducing sleep primarily by increasing NREM sleep suvorexant primarily by increasing REM_sleep
6330,60,Which receptors are targeted by suvorexant?,Multiple reaction monitoring of the precursor-to-product ion pairs for suvorexant m/z 451 186 and 13 C 2 H3-suvorexant m/z 455 190 on an Applied_Biosystems API 4000 tandem_mass_spectrometer was used for quantitation
6330,61,Which receptors are targeted by suvorexant?,Metabolite M17 became more prominent approaching 10 following multiple daily doses of unlabelled suvorexant
6330,62,Which receptors are targeted by suvorexant?,The FDA would not approve the manufacturer 's preferred 40_mg suvorexant dosage because of concern with daytime_somnolence driving impairment and possible narcolepsy-like symptoms
6330,63,Which receptors are targeted by suvorexant?,The daily resting-phase administration of suvorexant for 2-4 weeks improved impaired_glucose_tolerance in db/db mice without_affecting body_weight_gain food_intake systemic insulin_sensitivity or serum insulin and glucagon levels
